word,rank,zipf,frequency,char_length,vowel_count,max_repeated_run,max_consonant_run,confusable_count,confusable_ratio,pronounceable,cl100k_tokens,o200k_tokens,shared_single_token,commonness_score,tokenizer_fit_score,readability_score,pronounceability_score,ambiguity_penalty,composite_score
universal,2940,4.49,0.00003090295432513592,9,4,1,2,2,0.22,true,1,2,false,8.58,14,18,22,0,62.58
vast,2941,4.49,0.00003090295432513592,4,1,1,2,0,0,true,2,1,false,8.58,14,24,22,0,68.58
visitors,2942,4.49,0.00003090295432513592,8,3,1,2,3,0.38,true,2,2,false,8.57,10,24,22,0,64.57
wanting,2943,4.49,0.00003090295432513592,7,2,1,2,1,0.14,true,2,2,false,8.57,10,24,22,0,64.57
auto,2944,4.48,0.000030199517204020192,4,3,1,1,1,0.25,true,1,1,true,8.57,30,24,22,0,84.57
consistent,2945,4.48,0.000030199517204020192,10,3,1,2,2,0.2,true,1,1,true,8.57,30,18,22,0,78.57
continuing,2946,4.48,0.000030199517204020192,10,4,1,2,3,0.3,true,2,2,false,8.57,10,18,22,0,58.57
earn,2947,4.48,0.000030199517204020192,4,2,1,2,0,0,true,1,1,true,8.57,30,24,22,0,84.57
exists,2948,4.48,0.000030199517204020192,6,2,1,3,1,0.17,true,1,1,true,8.56,30,24,22,0,84.56
finger,2949,4.48,0.000030199517204020192,6,2,1,2,1,0.17,true,1,1,true,8.56,30,24,22,0,84.56
grey,2950,4.48,0.000030199517204020192,4,2,1,2,0,0,true,1,1,true,8.56,30,24,22,0,84.56
guitar,2951,4.48,0.000030199517204020192,6,3,1,1,1,0.17,true,2,2,false,8.56,10,24,22,0,64.56
heading,2952,4.48,0.000030199517204020192,7,3,1,2,1,0.14,true,1,1,true,8.56,30,24,22,0,84.56
howard,2953,4.48,0.000030199517204020192,6,2,1,2,1,0.17,true,2,2,false,8.56,10,24,22,0,64.56
ignore,2954,4.48,0.000030199517204020192,6,3,1,2,2,0.33,true,1,1,true,8.55,30,24,22,0,84.55
involving,2955,4.48,0.000030199517204020192,9,3,1,2,4,0.44,true,3,2,false,8.55,6,18,22,0,54.55
latin,2956,4.48,0.000030199517204020192,5,2,1,1,2,0.4,true,1,1,true,8.55,30,24,22,-4,80.55
lewis,2957,4.48,0.000030199517204020192,5,2,1,1,2,0.4,true,2,2,false,8.55,10,24,22,-4,60.55
meal,2958,4.48,0.000030199517204020192,4,2,1,1,1,0.25,true,1,1,true,8.55,30,24,22,0,84.55
meanwhile,2959,4.48,0.000030199517204020192,9,4,1,3,2,0.22,true,2,2,false,8.55,10,18,22,0,58.55
meetings,2960,4.48,0.000030199517204020192,8,3,2,3,1,0.13,true,2,2,false,8.54,10,24,22,0,64.54
naturally,2961,4.48,0.000030199517204020192,9,4,2,2,2,0.22,true,2,2,false,8.54,10,18,22,0,58.54
necessarily,2962,4.48,0.000030199517204020192,11,5,2,2,2,0.18,true,2,1,false,8.54,14,18,16,0,56.54
offices,2963,4.48,0.000030199517204020192,7,3,2,2,2,0.29,true,2,2,false,8.54,10,24,22,0,64.54
pants,2964,4.48,0.000030199517204020192,5,1,1,3,0,0,true,1,1,true,8.54,30,24,22,0,84.54
partnership,2965,4.48,0.000030199517204020192,11,3,1,3,1,0.09,true,2,2,false,8.54,10,18,16,0,52.54
payments,2966,4.48,0.000030199517204020192,8,3,1,3,0,0,true,1,1,true,8.53,30,24,22,0,84.53
percentage,2967,4.48,0.000030199517204020192,10,4,1,2,0,0,true,1,1,true,8.53,30,18,22,0,78.53
pocket,2968,4.48,0.000030199517204020192,6,2,1,2,1,0.17,true,2,2,false,8.53,10,24,22,0,64.53
practical,2969,4.48,0.000030199517204020192,9,3,1,2,2,0.22,true,2,2,false,8.53,10,18,22,0,58.53
primarily,2970,4.48,0.000030199517204020192,9,4,1,2,3,0.33,true,2,2,false,8.53,10,18,22,0,58.53
proved,2971,4.48,0.000030199517204020192,6,2,1,2,1,0.17,true,1,1,true,8.53,30,24,22,0,84.53
rape,2972,4.48,0.000030199517204020192,4,2,1,1,0,0,true,1,1,true,8.52,30,24,22,0,84.52
regardless,2973,4.48,0.000030199517204020192,10,3,2,3,1,0.1,true,2,2,false,8.52,10,18,22,0,58.52
relative,2974,4.48,0.000030199517204020192,8,4,1,1,2,0.25,true,1,1,true,8.52,30,24,22,0,84.52
represents,2975,4.48,0.000030199517204020192,10,3,1,3,0,0,true,2,2,false,8.52,10,18,22,0,58.52
rescue,2976,4.48,0.000030199517204020192,6,3,1,2,0,0,true,2,2,false,8.52,10,24,22,0,64.52
resulting,2977,4.48,0.000030199517204020192,9,3,1,2,2,0.22,true,2,2,false,8.52,10,18,22,0,58.52
rush,2978,4.48,0.000030199517204020192,4,1,1,2,0,0,true,1,1,true,8.51,30,24,22,0,84.51
sarah,2979,4.48,0.000030199517204020192,5,2,1,1,0,0,true,2,2,false,8.51,10,24,22,0,64.51
sessions,2980,4.48,0.000030199517204020192,8,3,2,2,2,0.25,true,1,1,true,8.51,30,24,22,0,84.51
sharp,2981,4.48,0.000030199517204020192,5,1,1,2,0,0,true,1,1,true,8.51,30,24,22,0,84.51
simon,2982,4.48,0.000030199517204020192,5,2,1,1,2,0.4,true,2,2,false,8.51,10,24,22,-4,60.51
soccer,2983,4.48,0.000030199517204020192,6,2,2,2,1,0.17,true,2,2,false,8.51,10,24,22,0,64.51
stable,2984,4.48,0.000030199517204020192,6,2,1,2,1,0.17,true,1,1,true,8.5,30,24,22,0,84.5
structures,2985,4.48,0.000030199517204020192,10,3,1,3,0,0,true,1,1,true,8.5,30,18,22,0,78.5
supplies,2986,4.48,0.000030199517204020192,8,3,2,3,2,0.25,true,2,2,false,8.5,10,24,22,0,64.5
symptoms,2987,4.48,0.000030199517204020192,8,2,1,3,1,0.13,true,2,2,false,8.5,10,24,22,0,64.5
temporary,2988,4.48,0.000030199517204020192,9,4,1,2,1,0.11,true,1,1,true,8.5,30,18,22,0,78.5
tested,2989,4.48,0.000030199517204020192,6,2,1,2,0,0,true,1,1,true,8.5,30,24,22,0,84.5
trick,2990,4.48,0.000030199517204020192,5,1,1,2,1,0.2,true,2,2,false,8.49,10,24,22,0,64.49
attended,2991,4.47,0.00002951209226666384,8,3,2,2,0,0,true,1,2,false,8.49,14,24,22,0,68.49
audio,2992,4.47,0.00002951209226666384,5,4,1,1,2,0.4,true,1,1,true,8.49,30,24,22,-4,80.49
bone,2993,4.47,0.00002951209226666384,4,2,1,1,1,0.25,true,1,1,true,8.49,30,24,22,0,84.49
brian,2994,4.47,0.00002951209226666384,5,2,1,2,1,0.2,true,2,2,false,8.49,10,24,22,0,64.49
bullshit,2995,4.47,0.00002951209226666384,8,2,2,4,3,0.38,true,2,2,false,8.49,10,24,22,0,64.49
chamber,2996,4.47,0.00002951209226666384,7,2,1,2,0,0,true,2,2,false,8.48,10,24,22,0,64.48
chart,2997,4.47,0.00002951209226666384,5,1,1,2,0,0,true,1,1,true,8.48,30,24,22,0,84.48
circuit,2998,4.47,0.00002951209226666384,7,3,1,2,2,0.29,true,2,2,false,8.48,10,24,22,0,64.48
clothing,2999,4.47,0.00002951209226666384,8,2,1,2,3,0.38,true,2,2,false,8.48,10,24,22,0,64.48
complicated,3000,4.47,0.00002951209226666384,11,4,1,3,3,0.27,true,2,2,false,8.48,10,18,16,0,52.48
confused,3001,4.47,0.00002951209226666384,8,3,1,2,1,0.13,true,2,2,false,8.48,10,24,22,0,64.48
consequences,3002,4.47,0.00002951209226666384,12,5,1,2,1,0.08,true,2,3,false,8.47,6,18,16,0,48.47
defend,3003,4.47,0.00002951209226666384,6,2,1,2,0,0,true,2,2,false,8.47,10,24,22,0,64.47
divided,3004,4.47,0.00002951209226666384,7,3,1,1,2,0.29,true,2,2,false,8.47,10,24,22,0,64.47
elizabeth,3005,4.47,0.00002951209226666384,9,4,1,2,2,0.22,true,2,2,false,8.47,10,18,22,0,58.47
everyday,3006,4.47,0.00002951209226666384,8,5,1,1,0,0,true,2,2,false,8.47,10,24,22,0,64.47
extent,3007,4.47,0.00002951209226666384,6,2,1,2,0,0,true,1,1,true,8.47,30,24,22,0,84.47
fishing,3008,4.47,0.00002951209226666384,7,2,1,2,2,0.29,true,2,2,false,8.46,10,24,22,0,64.46
format,3009,4.47,0.00002951209226666384,6,2,1,2,1,0.17,true,1,1,true,8.46,30,24,22,0,84.46
gap,3010,4.47,0.00002951209226666384,3,1,1,1,0,0,false,1,1,true,8.46,30,10,16,0,64.46
gate,3011,4.47,0.00002951209226666384,4,2,1,1,0,0,true,1,1,true,8.46,30,24,22,0,84.46
gotten,3012,4.47,0.00002951209226666384,6,2,2,2,1,0.17,true,2,2,false,8.46,10,24,22,0,64.46
harm,3013,4.47,0.00002951209226666384,4,1,1,2,0,0,true,2,1,false,8.46,14,24,22,0,68.46
healthcare,3014,4.47,0.00002951209226666384,10,4,1,4,1,0.1,true,2,2,false,8.45,10,18,22,0,58.45
household,3015,4.47,0.00002951209226666384,9,4,1,2,3,0.33,true,2,2,false,8.45,10,18,22,0,58.45
immigration,3016,4.47,0.00002951209226666384,11,5,2,2,4,0.36,true,2,2,false,8.45,10,18,16,0,52.45
impressive,3017,4.47,0.00002951209226666384,10,4,2,3,2,0.2,true,2,2,false,8.45,10,18,22,0,58.45
jews,3018,4.47,0.00002951209226666384,4,1,1,2,0,0,true,2,2,false,8.45,10,24,22,0,64.45
joining,3019,4.47,0.00002951209226666384,7,3,1,2,3,0.43,true,1,1,true,8.45,30,24,22,0,84.45
killer,3020,4.47,0.00002951209226666384,6,2,2,2,3,0.5,true,1,1,true,8.44,30,24,22,0,84.44
lesson,3021,4.47,0.00002951209226666384,6,2,2,2,2,0.33,true,1,1,true,8.44,30,24,22,0,84.44
limits,3022,4.47,0.00002951209226666384,6,2,1,2,3,0.5,true,1,1,true,8.44,30,24,22,0,84.44
loving,3023,4.47,0.00002951209226666384,6,2,1,2,3,0.5,true,2,2,false,8.44,10,24,22,0,64.44
ltd,3024,4.47,0.00002951209226666384,3,0,1,3,1,0.33,false,2,2,false,8.44,10,10,-4,0,24.44
managers,3025,4.47,0.00002951209226666384,8,3,1,2,0,0,true,2,2,false,8.44,10,24,22,0,64.44
membership,3026,4.47,0.00002951209226666384,10,3,1,3,1,0.1,true,1,1,true,8.43,30,18,22,0,78.43
miami,3027,4.47,0.00002951209226666384,5,3,1,1,2,0.4,true,2,2,false,8.43,10,24,22,-4,60.43
mirror,3028,4.47,0.00002951209226666384,6,2,2,2,2,0.33,true,1,1,true,8.43,30,24,22,0,84.43
mount,3029,4.47,0.00002951209226666384,5,2,1,2,1,0.2,true,1,1,true,8.43,30,24,22,0,84.43
nights,3030,4.47,0.00002951209226666384,6,1,1,4,1,0.17,true,2,2,false,8.43,10,24,22,0,64.43
occur,3031,4.47,0.00002951209226666384,5,2,2,2,1,0.2,true,2,1,false,8.43,14,24,22,0,68.43
parking,3032,4.47,0.00002951209226666384,7,2,1,2,1,0.14,true,2,1,false,8.42,14,24,22,0,68.42
proposal,3033,4.47,0.00002951209226666384,8,3,1,2,3,0.38,true,1,1,true,8.42,30,24,22,0,84.42
province,3034,4.47,0.00002951209226666384,8,3,1,2,2,0.25,true,1,1,true,8.42,30,24,22,0,84.42
purchased,3035,4.47,0.00002951209226666384,9,3,1,3,0,0,true,2,2,false,8.42,10,18,22,0,58.42
recognition,3036,4.47,0.00002951209226666384,11,5,1,2,4,0.36,true,2,2,false,8.42,10,18,16,0,52.42
reputation,3037,4.47,0.00002951209226666384,10,5,1,1,2,0.2,true,2,2,false,8.42,10,18,22,0,58.42
rolling,3038,4.47,0.00002951209226666384,7,2,2,2,4,0.57,true,1,1,true,8.41,30,24,22,0,84.41
shortly,3039,4.47,0.00002951209226666384,7,2,1,3,2,0.29,true,2,2,false,8.41,10,24,22,0,64.41
situations,3040,4.47,0.00002951209226666384,10,5,1,2,3,0.3,true,3,2,false,8.41,6,18,22,0,54.41
strongly,3041,4.47,0.00002951209226666384,8,2,1,3,2,0.25,true,2,2,false,8.41,10,24,22,0,64.41
tears,3042,4.47,0.00002951209226666384,5,2,1,2,0,0,true,2,2,false,8.41,10,24,22,0,64.41
technique,3043,4.47,0.00002951209226666384,9,4,1,3,1,0.11,true,2,2,false,8.41,10,18,22,0,58.41
thin,3044,4.47,0.00002951209226666384,4,1,1,2,1,0.25,true,1,1,true,8.4,30,24,22,0,84.4
tied,3045,4.47,0.00002951209226666384,4,2,1,1,1,0.25,true,2,2,false,8.4,10,24,22,0,64.4
accused,3046,4.46,0.000028840315031266056,7,3,2,2,0,0,true,2,2,false,8.4,10,24,22,0,64.4
adventure,3047,4.46,0.000028840315031266056,9,4,1,2,0,0,true,2,2,false,8.4,10,18,22,0,58.4
argue,3048,4.46,0.000028840315031266056,5,3,1,2,0,0,true,2,2,false,8.4,10,24,22,0,64.4
assessment,3049,4.46,0.000028840315031266056,10,3,2,3,0,0,true,1,1,true,8.4,30,18,22,0,78.4
atmosphere,3050,4.46,0.000028840315031266056,10,4,1,3,1,0.1,true,3,3,false,8.39,2,18,22,0,50.39
awful,3051,4.46,0.000028840315031266056,5,2,1,2,1,0.2,true,2,2,false,8.39,10,24,22,0,64.39
bedroom,3052,4.46,0.000028840315031266056,7,3,2,2,2,0.29,true,2,2,false,8.39,10,24,22,0,64.39
belief,3053,4.46,0.000028840315031266056,6,3,1,1,2,0.33,true,1,1,true,8.39,30,24,22,0,84.39
bound,3054,4.46,0.000028840315031266056,5,2,1,2,1,0.2,true,1,1,true,8.39,30,24,22,0,84.39
breaks,3055,4.46,0.000028840315031266056,6,2,1,2,0,0,true,2,2,false,8.39,10,24,22,0,64.39
carefully,3056,4.46,0.000028840315031266056,9,4,2,2,2,0.22,true,2,2,false,8.38,10,18,22,0,58.38
cats,3057,4.46,0.000028840315031266056,4,1,1,2,0,0,true,1,1,true,8.38,30,24,22,0,84.38
ceo,3058,4.46,0.000028840315031266056,3,2,1,1,1,0.33,false,2,2,false,8.38,10,10,16,0,44.38
choices,3059,4.46,0.000028840315031266056,7,3,1,2,2,0.29,true,1,1,true,8.38,30,24,22,0,84.38
closing,3060,4.46,0.000028840315031266056,7,2,1,2,3,0.43,true,1,1,true,8.38,30,24,22,0,84.38
cloud,3061,4.46,0.000028840315031266056,5,2,1,2,2,0.4,true,1,1,true,8.38,30,24,22,-4,80.38
colorado,3062,4.46,0.000028840315031266056,8,4,1,1,4,0.5,true,2,2,false,8.37,10,24,22,0,64.37
colors,3063,4.46,0.000028840315031266056,6,2,1,2,3,0.5,true,1,1,true,8.37,30,24,22,0,84.37
contrast,3064,4.46,0.000028840315031266056,8,2,1,3,1,0.13,true,1,1,true,8.37,30,24,22,0,84.37
courses,3065,4.46,0.000028840315031266056,7,3,1,2,1,0.14,true,1,1,true,8.37,30,24,22,0,84.37
courts,3066,4.46,0.000028840315031266056,6,2,1,3,1,0.17,true,2,2,false,8.37,10,24,22,0,64.37
donald,3067,4.46,0.000028840315031266056,6,2,1,2,2,0.33,true,2,1,false,8.37,14,24,22,0,68.37
drew,3068,4.46,0.000028840315031266056,4,1,1,2,0,0,true,2,2,false,8.36,10,24,22,0,64.36
egg,3069,4.46,0.000028840315031266056,3,1,2,2,0,0,false,1,1,true,8.36,30,10,16,0,64.36
element,3070,4.46,0.000028840315031266056,7,3,1,2,1,0.14,true,1,1,true,8.36,30,24,22,0,84.36
elsewhere,3071,4.46,0.000028840315031266056,9,4,1,2,1,0.11,true,2,2,false,8.36,10,18,22,0,58.36
establish,3072,4.46,0.000028840315031266056,9,3,1,2,2,0.22,true,1,2,false,8.36,14,18,22,0,62.36
extension,3073,4.46,0.000028840315031266056,9,4,1,2,2,0.22,true,1,1,true,8.36,30,18,22,0,78.36
files,3074,4.46,0.000028840315031266056,5,2,1,1,2,0.4,true,1,1,true,8.36,30,24,22,-4,80.36
founder,3075,4.46,0.000028840315031266056,7,3,1,2,1,0.14,true,2,2,false,8.35,10,24,22,0,64.35
gear,3076,4.46,0.000028840315031266056,4,2,1,1,0,0,true,1,1,true,8.35,30,24,22,0,84.35
georgia,3077,4.46,0.000028840315031266056,7,4,1,2,2,0.29,true,2,2,false,8.35,10,24,22,0,64.35
hills,3078,4.46,0.000028840315031266056,5,1,2,3,3,0.6,true,2,2,false,8.35,10,24,22,-4,60.35
hip,3079,4.46,0.000028840315031266056,3,1,1,1,1,0.33,false,1,1,true,8.35,30,10,16,0,64.35
hitting,3080,4.46,0.000028840315031266056,7,2,2,2,2,0.29,true,2,2,false,8.35,10,24,22,0,64.35
increases,3081,4.46,0.000028840315031266056,9,4,1,3,1,0.11,true,2,2,false,8.34,10,18,22,0,58.34
infrastructure,3082,4.46,0.000028840315031266056,14,5,1,3,1,0.07,false,2,2,false,8.34,10,10,16,0,44.34
jason,3083,4.46,0.000028840315031266056,5,2,1,1,1,0.2,true,2,2,false,8.34,10,24,22,0,64.34
locations,3084,4.46,0.000028840315031266056,9,4,1,2,4,0.44,true,1,1,true,8.34,30,18,22,0,78.34
loose,3085,4.46,0.000028840315031266056,5,3,2,1,3,0.6,true,2,2,false,8.34,10,24,22,-4,60.34
machines,3086,4.46,0.000028840315031266056,8,3,1,2,1,0.13,true,2,1,false,8.34,14,24,22,0,68.34
moral,3087,4.46,0.000028840315031266056,5,2,1,1,2,0.4,true,2,2,false,8.33,10,24,22,-4,60.33
offensive,3088,4.46,0.000028840315031266056,9,4,2,2,2,0.22,true,2,2,false,8.33,10,18,22,0,58.33
package,3089,4.46,0.000028840315031266056,7,3,1,2,0,0,true,1,1,true,8.33,30,24,22,0,84.33
pointed,3090,4.46,0.000028840315031266056,7,3,1,2,2,0.29,true,2,2,false,8.33,10,24,22,0,64.33
poverty,3091,4.46,0.000028840315031266056,7,3,1,2,1,0.14,true,2,2,false,8.33,10,24,22,0,64.33
processes,3092,4.46,0.000028840315031266056,9,3,2,2,1,0.11,true,2,2,false,8.33,10,18,22,0,58.33
processing,3093,4.46,0.000028840315031266056,10,3,2,2,2,0.2,true,1,1,true,8.32,30,18,22,0,78.32
qualified,3094,4.46,0.000028840315031266056,9,5,1,1,3,0.33,true,1,1,true,8.32,30,18,22,0,78.32
railway,3095,4.46,0.000028840315031266056,7,4,1,2,2,0.29,true,2,2,false,8.32,10,24,22,0,64.32
reaching,3096,4.46,0.000028840315031266056,8,3,1,2,1,0.13,true,2,2,false,8.32,10,24,22,0,64.32
ridiculous,3097,4.46,0.000028840315031266056,10,5,1,1,4,0.4,true,3,2,false,8.32,6,18,22,0,54.32
sensitive,3098,4.46,0.000028840315031266056,9,4,1,2,2,0.22,true,2,2,false,8.32,10,18,22,0,58.32
server,3099,4.46,0.000028840315031266056,6,2,1,2,0,0,true,1,1,true,8.31,30,24,22,0,84.31
shock,3100,4.46,0.000028840315031266056,5,1,1,2,1,0.2,true,2,1,false,8.31,14,24,22,0,68.31
silence,3101,4.46,0.000028840315031266056,7,3,1,2,2,0.29,true,2,2,false,8.31,10,24,22,0,64.31
soldier,3102,4.46,0.000028840315031266056,7,3,1,2,3,0.43,true,2,2,false,8.31,10,24,22,0,64.31
superior,3103,4.46,0.000028840315031266056,8,4,1,1,2,0.25,true,2,2,false,8.31,10,24,22,0,64.31
supporters,3104,4.46,0.000028840315031266056,10,3,2,2,1,0.1,true,2,2,false,8.31,10,18,22,0,58.31
thick,3105,4.46,0.000028840315031266056,5,1,1,2,1,0.2,true,2,2,false,8.31,10,24,22,0,64.31
threw,3106,4.46,0.000028840315031266056,5,1,1,3,0,0,true,2,2,false,8.3,10,24,22,0,64.3
tons,3107,4.46,0.000028840315031266056,4,1,1,2,1,0.25,true,1,1,true,8.3,30,24,22,0,84.3
transition,3108,4.46,0.000028840315031266056,10,4,1,2,3,0.3,true,1,1,true,8.3,30,18,22,0,78.3
violent,3109,4.46,0.000028840315031266056,7,3,1,2,3,0.43,true,1,1,true,8.3,30,24,22,0,84.3
voters,3110,4.46,0.000028840315031266056,6,2,1,2,1,0.17,true,2,2,false,8.3,10,24,22,0,64.3
wash,3111,4.46,0.000028840315031266056,4,1,1,2,0,0,true,1,1,true,8.3,30,24,22,0,84.3
acid,3112,4.45,0.00002818382931264455,4,2,1,1,1,0.25,true,1,1,true,8.29,30,24,22,0,84.29
actress,3113,4.45,0.00002818382931264455,7,2,2,3,0,0,true,2,2,false,8.29,10,24,22,0,64.29
administrative,3114,4.45,0.00002818382931264455,14,6,1,3,3,0.21,false,2,2,false,8.29,10,10,16,0,44.29
alan,3115,4.45,0.00002818382931264455,4,2,1,1,1,0.25,true,1,1,true,8.29,30,24,22,0,84.29
alongside,3116,4.45,0.00002818382931264455,9,4,1,3,3,0.33,true,2,2,false,8.29,10,18,22,0,58.29
angel,3117,4.45,0.00002818382931264455,5,2,1,2,1,0.2,true,1,1,true,8.29,30,24,22,0,84.29
anxiety,3118,4.45,0.00002818382931264455,7,4,1,2,1,0.14,true,2,2,false,8.28,10,24,22,0,64.28
babies,3119,4.45,0.00002818382931264455,6,3,1,1,1,0.17,true,2,2,false,8.28,10,24,22,0,64.28
bars,3120,4.45,0.00002818382931264455,4,1,1,2,0,0,true,1,1,true,8.28,30,24,22,0,84.28
bonus,3121,4.45,0.00002818382931264455,5,2,1,1,1,0.2,true,1,1,true,8.28,30,24,22,0,84.28
castle,3122,4.45,0.00002818382931264455,6,2,1,3,1,0.17,true,1,1,true,8.28,30,24,22,0,84.28
charity,3123,4.45,0.00002818382931264455,7,3,1,2,1,0.14,true,2,2,false,8.28,10,24,22,0,64.28
clients,3124,4.45,0.00002818382931264455,7,2,1,3,2,0.29,true,1,1,true,8.27,30,24,22,0,84.27
compare,3125,4.45,0.00002818382931264455,7,3,1,2,1,0.14,true,1,1,true,8.27,30,24,22,0,84.27
contained,3126,4.45,0.00002818382931264455,9,4,1,2,2,0.22,true,1,1,true,8.27,30,18,22,0,78.27
cooking,3127,4.45,0.00002818382931264455,7,3,2,2,3,0.43,true,2,2,false,8.27,10,24,22,0,64.27
covering,3128,4.45,0.00002818382931264455,8,3,1,2,2,0.25,true,1,2,false,8.27,14,24,22,0,68.27
curious,3129,4.45,0.00002818382931264455,7,4,1,1,2,0.29,true,2,2,false,8.27,10,24,22,0,64.27
directors,3130,4.45,0.00002818382931264455,9,3,1,2,2,0.22,true,2,2,false,8.26,10,18,22,0,58.26
discovery,3131,4.45,0.00002818382931264455,9,4,1,2,2,0.22,true,2,2,false,8.26,10,18,22,0,58.26
discussed,3132,4.45,0.00002818382931264455,9,3,2,2,1,0.11,true,2,3,false,8.26,6,18,22,0,54.26
duke,3133,4.45,0.00002818382931264455,4,2,1,1,0,0,true,2,2,false,8.26,10,24,22,0,64.26
egypt,3134,4.45,0.00002818382931264455,5,2,1,2,0,0,true,3,2,false,8.26,6,24,22,0,60.26
encourage,3135,4.45,0.00002818382931264455,9,5,1,2,1,0.11,true,2,2,false,8.26,10,18,22,0,58.26
enforcement,3136,4.45,0.00002818382931264455,11,4,1,2,1,0.09,true,2,2,false,8.26,10,18,16,0,52.26
featuring,3137,4.45,0.00002818382931264455,9,4,1,2,1,0.11,true,2,2,false,8.25,10,18,22,0,58.25
finals,3138,4.45,0.00002818382931264455,6,2,1,2,2,0.33,true,2,2,false,8.25,10,24,22,0,64.25
flash,3139,4.45,0.00002818382931264455,5,1,1,2,1,0.2,true,1,1,true,8.25,30,24,22,0,84.25
formal,3140,4.45,0.00002818382931264455,6,2,1,2,2,0.33,true,2,1,false,8.25,14,24,22,0,68.25
formula,3141,4.45,0.00002818382931264455,7,3,1,2,2,0.29,true,1,1,true,8.25,30,24,22,0,84.25
fort,3142,4.45,0.00002818382931264455,4,1,1,2,1,0.25,true,1,1,true,8.25,30,24,22,0,84.25
governments,3143,4.45,0.00002818382931264455,11,3,1,3,1,0.09,true,3,3,false,8.24,2,18,16,0,44.24
gray,3144,4.45,0.00002818382931264455,4,2,1,2,0,0,true,1,1,true,8.24,30,24,22,0,84.24
gross,3145,4.45,0.00002818382931264455,5,1,2,2,1,0.2,true,1,1,true,8.24,30,24,22,0,84.24
horses,3146,4.45,0.00002818382931264455,6,2,1,2,1,0.17,true,2,2,false,8.24,10,24,22,0,64.24
hungry,3147,4.45,0.00002818382931264455,6,2,1,3,0,0,true,2,2,false,8.24,10,24,22,0,64.24
informed,3148,4.45,0.00002818382931264455,8,3,1,2,2,0.25,true,2,2,false,8.24,10,24,22,0,64.24
innocent,3149,4.45,0.00002818382931264455,8,3,2,2,2,0.25,true,3,3,false,8.23,2,24,22,0,56.23
jeff,3150,4.45,0.00002818382931264455,4,1,2,2,0,0,true,2,2,false,8.23,10,24,22,0,64.23
